ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At
R2PMPZ0AV8AFQR,Jothi,https://www.amazon.in/gp/profile/amzn1.account.AEMIOND6KSI3I4KZCGHKMW7BRJPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Review,4,4.0 out of 5 stars,Good,https://www.amazon.in/gp/customer-reviews/R2PMPZ0AV8AFQR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 11 September 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:08.812Z
R60EYISFTDKA8,Aish,https://www.amazon.in/gp/profile/amzn1.account.AFCPQP5W5LAZA33VOR3E7WGTQ23Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product,4,4.0 out of 5 stars,Slight small crack in one dumbbell- otherwise they are really good,https://www.amazon.in/gp/customer-reviews/R60EYISFTDKA8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 6 September 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:56:08.812Z
RNR7MLGXJO9DH,Gopal raj,https://www.amazon.in/gp/profile/amzn1.account.AELANU7MC2SJCEOHETH765NE5PPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product,4,4.0 out of 5 stars,Good product,https://www.amazon.in/gp/customer-reviews/RNR7MLGXJO9DH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 5 September 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:08.812Z
RELM84HHXVTAD,E M,https://www.amazon.in/gp/profile/amzn1.account.AFOKFT5Q2NNIFE6FWOULRMTMTKXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worth for beginners,4,4.0 out of 5 stars,Good for home workouts and for beginners.,https://www.amazon.in/gp/customer-reviews/RELM84HHXVTAD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 10 September 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:08.812Z
RV122GHUTX8IO,Amrita Singh,https://www.amazon.in/gp/profile/amzn1.account.AE25MOFYDENSF3ZM3ISYOGTBBV6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,plastic casing over dumbell,3,3.0 out of 5 stars,"It feels like dumbell are boxed inside plastic casing. But at the end good for home gym, worth spent.",https://www.amazon.in/gp/customer-reviews/RV122GHUTX8IO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 14 October 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:56:08.812Z
RMV7A2MAVRLAJ,Kajal R,https://www.amazon.in/gp/profile/amzn1.account.AGNLNMRVYAS4W2I3MKBB34HYHKEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Dumbells,3,3.0 out of 5 stars,Recieved early than expected.its  not as heavy as it should(2kg) ; light in weight :(,https://www.amazon.in/gp/customer-reviews/RMV7A2MAVRLAJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 15 October 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:08.812Z
R1F4FI24OZ6FAD,Wonder11,https://www.amazon.in/gp/profile/amzn1.account.AEUHZQPKAB7PR3QBLZGCBNWDFSMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Sand filled plastic but does the job good.,https://www.amazon.in/gp/customer-reviews/R1F4FI24OZ6FAD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 4 October 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.890Z
R1IV1V639O0KQD,karam,https://www.amazon.in/gp/profile/amzn1.account.AEIZGIV6UHK3GJSBKREF6R4HWTDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best,4,4.0 out of 5 stars,Very good product,https://www.amazon.in/gp/customer-reviews/R1IV1V639O0KQD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 2 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.890Z
RQTQKPLRE2WR3,Amazxy,https://www.amazon.in/gp/profile/amzn1.account.AETS2SBFXBRXQPOJGPGDBY5D6VRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Modest. Handle grip not perfect,4,4.0 out of 5 stars,Product seems sturdy; will need to use for sometime to write the full review. Bar handles are not having good friction for holding,https://www.amazon.in/gp/customer-reviews/RQTQKPLRE2WR3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 29 September 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/612pSmKZZYL._SY88.jpg,https://m.media-amazon.com/images/I/612pSmKZZYL.jpg,,2025-11-08T15:56:10.891Z
R168Y340TG0AUX,Manmeet kaur,https://www.amazon.in/gp/profile/amzn1.account.AGCTRXEN66Y7UJKYQRCYFY254YMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quality,4,4.0 out of 5 stars,Good.,https://www.amazon.in/gp/customer-reviews/R168Y340TG0AUX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 1 October 2025,Colour: BlackSize: 4KG(2KG*2 Round),Verified Purchase,,,,,2025-11-08T15:56:10.891Z
R23AXQDOMFHE1Q,Shivangi Sharma,https://www.amazon.in/gp/profile/amzn1.account.AEC66SK3554OMJ7ZMYXAAGFI3RJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good for beginner,4,4.0 out of 5 stars,"In ₹250. It’s a very good for beginners. I ordered to 2 -2 KG total 4 KG, but it is very light for me. I am intermediate level strength trainer. And I’m really scared that if cap opens, what will happen in packaging was not so good, but rest of the product. Very nice, but very light for me. I thought 2 KG per hand was average weight, but it’s light for me so I’m gonna replace it.",https://www.amazon.in/gp/customer-reviews/R23AXQDOMFHE1Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 27 August 2025,Colour: RedSize: 4KG(2KG*2),Verified Purchase,5 people found this helpful,https://m.media-amazon.com/images/I/71PuRopj1YL._SY88.jpg; https://m.media-amazon.com/images/I/81Mmhjps7xL._SY88.jpg,https://m.media-amazon.com/images/I/71PuRopj1YL.jpg; https://m.media-amazon.com/images/I/81Mmhjps7xL.jpg,,2025-11-08T15:56:10.891Z
R1W0EMAC3LAG2W,Raksham Keshri,https://www.amazon.in/gp/profile/amzn1.account.AE4IVF2V7KNSGYEVSGRDADEA4NEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Review on Lifelong PVC Hex Dumbbells,3,3.0 out of 5 stars,"The outer layer is made of plastic inside is sand filled. Safety, it is good for individual home workout use for beginners. The grip is ok. Weight is accurate each of 5kg weight in total 10kg weight. Quality is not very sturdy use it with care. Look is good. It is fit for beginners for home workout.",https://www.amazon.in/gp/customer-reviews/R1W0EMAC3LAG2W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 9 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/71pvuAnNxtL._SY88.jpg; https://m.media-amazon.com/images/I/71rzDD8VzkL._SY88.jpg,https://m.media-amazon.com/images/I/71pvuAnNxtL.jpg; https://m.media-amazon.com/images/I/71rzDD8VzkL.jpg,,2025-11-08T15:56:10.891Z
R1SFKBH0O6IDV7,Aniket Purohit,https://www.amazon.in/gp/profile/amzn1.account.AFPZKQGZ3I5SN4PRCKGJCPLPVDYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I hated it after 4 months !,3,3.0 out of 5 stars,"I am using it for 4 months and i think should not buy this because.1) they are not in perfect hexagonal shape so, rotate when we put them at any surface.2) the grip area is also made up of plastic it doesn't feel good it should of metal.",https://www.amazon.in/gp/customer-reviews/R1SFKBH0O6IDV7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 12 October 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:56:10.892Z
R28FJTQZ0J9NKC,lalit,https://www.amazon.in/gp/profile/amzn1.account.AHUK3L6XZSZQXCSASEKUFHRB7WZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Build quality is not satisfying but value for money and good for beginners.,3,3.0 out of 5 stars,Build quality is not satisfying but value for money and good for beginners.,https://www.amazon.in/gp/customer-reviews/R28FJTQZ0J9NKC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 5 November 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/71Xb16QGxzL._SY88.jpg,https://m.media-amazon.com/images/I/71Xb16QGxzL.jpg,,2025-11-08T15:56:10.892Z
R101ZJHASEMR8T,Dhiren Dedhia,https://www.amazon.in/gp/profile/amzn1.account.AELHSDTBYJQDSCSC447BLGI5PG7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Economically ok for small exercises,3,3.0 out of 5 stars,One dumbell 942gm and another 1007 gram. Unequal weight and Sand like sound is felt while using. But at this price it's ok.,https://www.amazon.in/gp/customer-reviews/R101ZJHASEMR8T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 27 October 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.892Z
RZJBIA8YN838I,Nishan Ebenezer,https://www.amazon.in/gp/profile/amzn1.account.AGOAMO5UO2UB46ZK6RPV4FWBUENQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Feels like low weight 1kg,4,4.0 out of 5 stars,"Ok Nice, but feels like 1kg low weight, gripping is not good but ok",https://www.amazon.in/gp/customer-reviews/RZJBIA8YN838I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 14 September 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.892Z
R295WZYHAE48OI,Pratistha Singh,https://www.amazon.in/gp/profile/amzn1.account.AH3FOMIJ5GYUQEBBIBYAWSLBULGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good Product,4,4.0 out of 5 stars,Beginner friendly!,https://www.amazon.in/gp/customer-reviews/R295WZYHAE48OI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 3 September 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,https://m.media-amazon.com/images/I/819Y6jIKAxL._SY88.jpg,https://m.media-amazon.com/images/I/819Y6jIKAxL.jpg,,2025-11-08T15:56:10.901Z
R3V3GHNE4AQZ79,Rathanesh,https://www.amazon.in/gp/profile/amzn1.account.AG5OCEOJIAYLLYOA3ZTREIRBFTXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Good,https://www.amazon.in/gp/customer-reviews/R3V3GHNE4AQZ79/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 3 September 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.901Z
R2B4A1QJT61I4I,Kajal,https://www.amazon.in/gp/profile/amzn1.account.AFKMN3L5DLGVPWMATGJSJURSA7BQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Just filled up with sand,3,3.0 out of 5 stars,Quality is amazing easy to grip but when we talk about the the weight it's less then 5kg actually not 2-250gm is less then actua weightEach dumbleBut according the money product is good then we compair with othersUltimately greatFilling with sandThis is something which make me disappoint,https://www.amazon.in/gp/customer-reviews/R2B4A1QJT61I4I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 19 September 2025,Colour: RedSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/614+1X8FuGL._SY88.jpg; https://m.media-amazon.com/images/I/71LnmFgy1GL._SY88.jpg; https://m.media-amazon.com/images/I/71TGL3kA2bL._SY88.jpg,https://m.media-amazon.com/images/I/614+1X8FuGL.jpg; https://m.media-amazon.com/images/I/71LnmFgy1GL.jpg; https://m.media-amazon.com/images/I/71TGL3kA2bL.jpg,,2025-11-08T15:56:10.902Z
RWVIABYKTI94P,Rita,https://www.amazon.in/gp/profile/amzn1.account.AEDOQNB6RN4FCPTDDSDCN7NDKAXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nice,4,4.0 out of 5 stars,Dumbbells are very good but one thing both dumbbells are not equal to each other in weight by the way quality is good and grip of dumbbells are hood,https://www.amazon.in/gp/customer-reviews/RWVIABYKTI94P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 20 August 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.902Z
R3GO1H8PFOCQYY,Haritha maddali,https://www.amazon.in/gp/profile/amzn1.account.AG6PFQNWO4CJ4MCW3NGQKYT56A6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good n affordable,4,4.0 out of 5 stars,I bought this long agoMaterial is goodI recommend it!,https://www.amazon.in/gp/customer-reviews/R3GO1H8PFOCQYY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 August 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,3 people found this helpful,,,,2025-11-08T15:56:10.902Z
R2LVJMW623OA41,Antony,https://www.amazon.in/gp/profile/amzn1.account.AHYOEDPJJ33IBQXLKAT3GOH5S5QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good one,4,4.0 out of 5 stars,Good one,https://www.amazon.in/gp/customer-reviews/R2LVJMW623OA41/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 August 2025,Colour: RedSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.902Z
RTZI2MNUCCH6Q,Anil Singh,https://www.amazon.in/gp/profile/amzn1.account.AGJWII3NS6VFGMVQWRTG4TOQCYXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Very good,https://www.amazon.in/gp/customer-reviews/RTZI2MNUCCH6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 September 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.902Z
R3BJDONM07CW6C,Nithin Thomas,https://www.amazon.in/gp/profile/amzn1.account.AGF6BBYVGM6GUK4XK3ZCWDI4NQHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Awesome\,5,5.0 out of 5 stars,"yeah, baby, 5kg of everything. Does the job, who tf cares about aesthetics. Its the results that matter.",https://www.amazon.in/gp/customer-reviews/R3BJDONM07CW6C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 2 November 2025,Colour: RedSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.902Z
R1X53L3CT4ND52,Salim Nadaf,https://www.amazon.in/gp/profile/amzn1.account.AFYAKDRRHB5VX27JSNSDZCGTXUPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best price,4,4.0 out of 5 stars,"Nice product, coating is also good",https://www.amazon.in/gp/customer-reviews/R1X53L3CT4ND52/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 25 August 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.902Z
ROCW1KI4TW7S7,Akash,https://www.amazon.in/gp/profile/amzn1.account.AFPRXV7NIF4V67XH253ZVOGFCBNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Most important thing,3,3.0 out of 5 stars,Product is good but iam highly recomended to buy at least 2kg or more because 1kg doesn't feel too it feels like half kg but rahata hai 1kg he,https://www.amazon.in/gp/customer-reviews/ROCW1KI4TW7S7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 23 September 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.902Z
R2O776MJADI35H,Sameer Shahi,https://www.amazon.in/gp/profile/amzn1.account.AHHWHCR2NXEPSC3AYB5THVY442NQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Must Buy , Affordable price , No Damage",4,4.0 out of 5 stars,"Right now , Everything feels good about this dumbell . The build The colour and the grip feels nice. If it works well for 6 months i will come and rate it a 5 ⭐. Till then it's 4 ⭐",https://www.amazon.in/gp/customer-reviews/R2O776MJADI35H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 29 August 2025,Colour: RedSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/719YQ2JVhpL._SY88.jpg; https://m.media-amazon.com/images/I/71GuH08WB4L._SY88.jpg; https://m.media-amazon.com/images/I/71NZXozX7cL._SY88.jpg; https://m.media-amazon.com/images/I/71uRuk5SKyL._SY88.jpg,https://m.media-amazon.com/images/I/719YQ2JVhpL.jpg; https://m.media-amazon.com/images/I/71GuH08WB4L.jpg; https://m.media-amazon.com/images/I/71NZXozX7cL.jpg; https://m.media-amazon.com/images/I/71uRuk5SKyL.jpg,,2025-11-08T15:56:10.911Z
R2JADCK5OJY8NE,Bharat chouhan,https://www.amazon.in/gp/profile/amzn1.account.AH5CWQHJCVVTDAXP23O3MKFMHDCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not received as I expect.,3,3.0 out of 5 stars,"One dumbbell not filled properly and have gap inside. When I pick it, there is some sound inside it.",https://www.amazon.in/gp/customer-reviews/R2JADCK5OJY8NE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 23 October 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.911Z
R2QPMYMPEE7DSY,priya madhuri kindo,https://www.amazon.in/gp/profile/amzn1.account.AGY35E5MNKFKU2O5H6VOKJLTJ5CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good for begginers,4,4.0 out of 5 stars,Begginers  friendly,https://www.amazon.in/gp/customer-reviews/R2QPMYMPEE7DSY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 13 September 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.911Z
R1TFCS3OPIPFNU,Ankit M.,https://www.amazon.in/gp/profile/amzn1.account.AEH7BBNO5REESMKIFMTYKDYH7FEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It has some rattling noise of material filled inside,4,4.0 out of 5 stars,Ok ok quality fine for temporary use,https://www.amazon.in/gp/customer-reviews/R1TFCS3OPIPFNU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 9 September 2025,Colour: RedSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.911Z
R2PMPZ0AV8AFQR,Jothi,https://www.amazon.in/gp/profile/amzn1.account.AEMIOND6KSI3I4KZCGHKMW7BRJPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Review,4,4.0 out of 5 stars,Good,https://www.amazon.in/gp/customer-reviews/R2PMPZ0AV8AFQR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 11 September 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.912Z
R60EYISFTDKA8,Aish,https://www.amazon.in/gp/profile/amzn1.account.AFCPQP5W5LAZA33VOR3E7WGTQ23Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product,4,4.0 out of 5 stars,Slight small crack in one dumbbell- otherwise they are really good,https://www.amazon.in/gp/customer-reviews/R60EYISFTDKA8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 6 September 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:56:10.912Z
RNR7MLGXJO9DH,Gopal raj,https://www.amazon.in/gp/profile/amzn1.account.AELANU7MC2SJCEOHETH765NE5PPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product,4,4.0 out of 5 stars,Good product,https://www.amazon.in/gp/customer-reviews/RNR7MLGXJO9DH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 5 September 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.912Z
RELM84HHXVTAD,E M,https://www.amazon.in/gp/profile/amzn1.account.AFOKFT5Q2NNIFE6FWOULRMTMTKXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worth for beginners,4,4.0 out of 5 stars,Good for home workouts and for beginners.,https://www.amazon.in/gp/customer-reviews/RELM84HHXVTAD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 10 September 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.912Z
RV122GHUTX8IO,Amrita Singh,https://www.amazon.in/gp/profile/amzn1.account.AE25MOFYDENSF3ZM3ISYOGTBBV6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,plastic casing over dumbell,3,3.0 out of 5 stars,"It feels like dumbell are boxed inside plastic casing. But at the end good for home gym, worth spent.",https://www.amazon.in/gp/customer-reviews/RV122GHUTX8IO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 14 October 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.913Z
RMV7A2MAVRLAJ,Kajal R,https://www.amazon.in/gp/profile/amzn1.account.AGNLNMRVYAS4W2I3MKBB34HYHKEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Dumbells,3,3.0 out of 5 stars,Recieved early than expected.its  not as heavy as it should(2kg) ; light in weight :(,https://www.amazon.in/gp/customer-reviews/RMV7A2MAVRLAJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 15 October 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:10.914Z
R295WZYHAE48OI,Pratistha Singh,https://www.amazon.in/gp/profile/amzn1.account.AH3FOMIJ5GYUQEBBIBYAWSLBULGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good Product,4,4.0 out of 5 stars,Beginner friendly!,https://www.amazon.in/gp/customer-reviews/R295WZYHAE48OI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 3 September 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,https://m.media-amazon.com/images/I/819Y6jIKAxL._SY88.jpg,https://m.media-amazon.com/images/I/819Y6jIKAxL.jpg,,2025-11-08T15:56:12.785Z
R3V3GHNE4AQZ79,Rathanesh,https://www.amazon.in/gp/profile/amzn1.account.AG5OCEOJIAYLLYOA3ZTREIRBFTXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Good,https://www.amazon.in/gp/customer-reviews/R3V3GHNE4AQZ79/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 3 September 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:56:12.785Z
R2B4A1QJT61I4I,Kajal,https://www.amazon.in/gp/profile/amzn1.account.AFKMN3L5DLGVPWMATGJSJURSA7BQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Just filled up with sand,3,3.0 out of 5 stars,Quality is amazing easy to grip but when we talk about the the weight it's less then 5kg actually not 2-250gm is less then actua weightEach dumbleBut according the money product is good then we compair with othersUltimately greatFilling with sandThis is something which make me disappoint,https://www.amazon.in/gp/customer-reviews/R2B4A1QJT61I4I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 19 September 2025,Colour: RedSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/614+1X8FuGL._SY88.jpg; https://m.media-amazon.com/images/I/71LnmFgy1GL._SY88.jpg; https://m.media-amazon.com/images/I/71TGL3kA2bL._SY88.jpg,https://m.media-amazon.com/images/I/614+1X8FuGL.jpg; https://m.media-amazon.com/images/I/71LnmFgy1GL.jpg; https://m.media-amazon.com/images/I/71TGL3kA2bL.jpg,,2025-11-08T15:56:12.785Z
RWVIABYKTI94P,Rita,https://www.amazon.in/gp/profile/amzn1.account.AEDOQNB6RN4FCPTDDSDCN7NDKAXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nice,4,4.0 out of 5 stars,Dumbbells are very good but one thing both dumbbells are not equal to each other in weight by the way quality is good and grip of dumbbells are hood,https://www.amazon.in/gp/customer-reviews/RWVIABYKTI94P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 20 August 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:12.785Z
R3GO1H8PFOCQYY,Haritha maddali,https://www.amazon.in/gp/profile/amzn1.account.AG6PFQNWO4CJ4MCW3NGQKYT56A6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good n affordable,4,4.0 out of 5 stars,I bought this long agoMaterial is goodI recommend it!,https://www.amazon.in/gp/customer-reviews/R3GO1H8PFOCQYY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 August 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,3 people found this helpful,,,,2025-11-08T15:56:12.785Z
R2LVJMW623OA41,Antony,https://www.amazon.in/gp/profile/amzn1.account.AHYOEDPJJ33IBQXLKAT3GOH5S5QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good one,4,4.0 out of 5 stars,Good one,https://www.amazon.in/gp/customer-reviews/R2LVJMW623OA41/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 August 2025,Colour: RedSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:56:12.785Z
RTZI2MNUCCH6Q,Anil Singh,https://www.amazon.in/gp/profile/amzn1.account.AGJWII3NS6VFGMVQWRTG4TOQCYXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Very good,https://www.amazon.in/gp/customer-reviews/RTZI2MNUCCH6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 September 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:12.785Z
R3BJDONM07CW6C,Nithin Thomas,https://www.amazon.in/gp/profile/amzn1.account.AGF6BBYVGM6GUK4XK3ZCWDI4NQHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Awesome\,5,5.0 out of 5 stars,"yeah, baby, 5kg of everything. Does the job, who tf cares about aesthetics. Its the results that matter.",https://www.amazon.in/gp/customer-reviews/R3BJDONM07CW6C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 2 November 2025,Colour: RedSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:12.785Z
R1X53L3CT4ND52,Salim Nadaf,https://www.amazon.in/gp/profile/amzn1.account.AFYAKDRRHB5VX27JSNSDZCGTXUPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best price,4,4.0 out of 5 stars,"Nice product, coating is also good",https://www.amazon.in/gp/customer-reviews/R1X53L3CT4ND52/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 25 August 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:56:12.786Z
